5.03014431e-07 4.99854905e-01 tt
5.13179972e-07 3.75160389e-01 tt
5.20772612e-07 3.74859105e-01 tt
5.27188402e-07 3.75141245e-01 tt
5.33836218e-07 3.74859477e-01 tt
5.40698671e-07 3.75140881e-01 tt
5.49775835e-07 3.74859781e-01 tt
5.59797211e-07 2.50316795e-01 tt
5.66708680e-07 2.49686060e-01 tt
5.73293775e-07 2.50314428e-01 tt
5.80242015e-07 2.49688353e-01 tt
5.86926048e-07 2.50312147e-01 tt
5.96458289e-07 2.49690290e-01 tt
6.06767619e-07 2.50310600e-01 tt
6.16838581e-07 1.24739058e-01 tt
6.24716212e-07 1.25261915e-01 tt
6.33078604e-07 1.24740835e-01 tt
6.43140390e-07 1.25260333e-01 tt
6.55959632e-07 1.24742085e-01 tt
6.73430311e-07 2.51571743e-04 tt
6.86563217e-07 -2.48319463e-04 tt
7.00373456e-07 2.50703444e-04 tt
7.14959979e-07 -2.47542578e-04 tt
7.32165138e-07 2.49980954e-04 tt
7.66575455e-07 -2.47065563e-04 tt
8.18520559e-07 2.49707300e-04 tt
8.56094549e-07 1.24618142e-01 tt
8.82096571e-07 1.25382700e-01 tt
9.03391411e-07 1.24618488e-01 tt
9.24084513e-07 2.50033175e-01 tt
9.38893309e-07 2.49967349e-01 tt
9.53778974e-07 2.50033791e-01 tt
9.66255798e-07 3.74717013e-01 tt
9.76829155e-07 3.75302237e-01 tt
9.84468363e-07 3.74693200e-01 tt
9.91654364e-07 3.75300381e-01 tt
9.99053767e-07 3.74695214e-01 tt
1.00928133e-06 3.75298800e-01 tt
1.01630940e-06 4.98892353e-01 tt
1.02100541e-06 5.01091410e-01 tt
1.02630452e-06 4.98909654e-01 tt
1.03015211e-06 5.01072540e-01 tt
1.03418832e-06 4.98931104e-01 tt
1.03846306e-06 5.01052659e-01 tt
1.04312850e-06 4.98949676e-01 tt
1.04916491e-06 5.01037244e-01 tt
1.05661959e-06 4.98961908e-01 tt
1.06264261e-06 6.25867168e-01 tt
1.06764849e-06 6.24133229e-01 tt
1.07235576e-06 6.25852667e-01 tt
1.07604234e-06 6.24150156e-01 tt
1.07993474e-06 6.25834619e-01 tt
1.08435894e-06 6.24166777e-01 tt
1.08950911e-06 6.25820502e-01 tt
1.09718022e-06 6.24177755e-01 tt
1.10977022e-06 6.25813537e-01 tt
1.12068383e-06 7.49316732e-01 tt
1.12673019e-06 7.50667114e-01 tt
1.13388393e-06 7.49324651e-01 tt
1.14026203e-06 7.50659732e-01 tt
1.14691029e-06 7.49332519e-01 tt
1.15405223e-06 7.50652588e-01 tt
1.16156814e-06 7.49339462e-01 tt
1.17027264e-06 7.50646625e-01 tt
1.18019794e-06 7.49344826e-01 tt
1.19079438e-06 8.75398909e-01 tt
1.19822860e-06 8.74589029e-01 tt
1.20519372e-06 8.75394332e-01 tt
1.21114618e-06 8.74593604e-01 tt
1.21753206e-06 8.75389946e-01 tt
1.22383439e-06 8.74598180e-01 tt
1.23084440e-06 8.75385917e-01 tt
1.23887975e-06 8.74602014e-01 tt
1.24829463e-06 8.75382860e-01 tt
1.25998573e-06 8.74604742e-01 tt
1.27617923e-06 8.75380921e-01 tt
1.30100266e-06 8.74606187e-01 tt
1.34301313e-06 8.75380077e-01 tt
1.38108396e-06 7.49466139e-01 tt
1.40250202e-06 7.50524543e-01 tt
1.42690186e-06 6.24432918e-01 tt
1.44003599e-06 6.25560961e-01 tt
1.45525087e-06 6.24436213e-01 tt
1.47043167e-06 5.00755051e-01 tt
1.48213216e-06 4.99242403e-01 tt
1.49359442e-06 5.00749716e-01 tt
1.50628993e-06 4.99247582e-01 tt
1.50785101e-06 4.99994860e-01 tt
1.51097315e-06 5.00005252e-01 tt
1.51473915e-06 3.74589194e-01 tt
1.51760833e-06 3.75399832e-01 tt
1.52059889e-06 3.74606019e-01 tt
1.52362103e-06 3.75383812e-01 tt
1.52686232e-06 3.74621349e-01 tt
1.53239315e-06 3.75372271e-01 tt
1.53813873e-06 3.74629707e-01 tt
1.54823780e-06 3.75365910e-01 tt
1.55887899e-06 2.49896336e-01 tt
1.56656952e-06 2.50104702e-01 tt
1.57393810e-06 2.49899565e-01 tt
1.58108443e-06 2.50101313e-01 tt
1.58851443e-06 2.49902880e-01 tt
1.59944071e-06 2.50098541e-01 tt
1.61044444e-06 1.25159269e-01 tt
1.61825224e-06 1.24847532e-01 tt
1.62560565e-06 1.25159579e-01 tt
1.63299680e-06 1.24847068e-01 tt
1.64095550e-06 1.25159915e-01 tt
1.65125031e-06 1.24846665e-01 tt
1.66310674e-06 1.25160153e-01 tt
1.67870272e-06 -2.82292199e-04 tt
1.69021915e-06 2.95053739e-04 tt
1.70241911e-06 -2.81354570e-04 tt
1.71567760e-06 2.94066110e-04 tt
1.72961446e-06 -2.80588548e-04 tt
1.75646029e-06 2.93387699e-04 tt
1.78599588e-06 -2.80220679e-04 tt
1.83646149e-06 2.93057277e-04 tt
1.89646149e-06 1.24917514e-01 tt
1.93262901e-06 2.50015913e-01 tt
1.95622494e-06 2.49990473e-01 tt
1.98310990e-06 3.74763797e-01 tt
1.99735272e-06 3.75234196e-01 tt
2.01203385e-06 5.00724097e-01 tt
2.02253786e-06 4.99274608e-01 tt
2.02990251e-06 5.00717758e-01 tt
2.03819444e-06 4.99281674e-01 tt
2.04718518e-06 5.00711471e-01 tt
2.05872432e-06 4.99287075e-01 tt
2.06928652e-06 6.25394731e-01 tt
2.07652579e-06 6.24596683e-01 tt
2.08357635e-06 6.25390351e-01 tt
2.09230318e-06 6.24600320e-01 tt
2.10111755e-06 6.25387327e-01 tt
2.11111573e-06 6.24603323e-01 tt
2.12231740e-06 7.50259930e-01 tt
2.12920683e-06 7.49732713e-01 tt
2.13625482e-06 7.50257426e-01 tt
2.14455463e-06 7.49735233e-01 tt
2.15297075e-06 7.50255353e-01 tt
2.16239238e-06 7.49737320e-01 tt
2.17278723e-06 7.50253610e-01 tt
2.18446604e-06 8.74768796e-01 tt
2.19341261e-06 8.75221258e-01 tt
2.20056305e-06 8.74770445e-01 tt
2.20804033e-06 8.75218521e-01 tt
2.21526626e-06 8.74772190e-01 tt
2.22615638e-06 8.75217218e-01 tt
2.23909327e-06 8.74773302e-01 tt
2.25641225e-06 8.75216500e-01 tt
2.28038047e-06 8.74773945e-01 tt
2.31794837e-06 8.75216076e-01 tt
2.34798775e-06 8.74774273e-01 tt
2.38028879e-06 7.50331981e-01 tt
2.39873728e-06 7.49659856e-01 tt
2.41533442e-06 7.50330799e-01 tt
2.43062658e-06 6.24459940e-01 tt
2.43977890e-06 6.25537189e-01 tt
2.45035255e-06 6.24464115e-01 tt
2.46462426e-06 6.25533624e-01 tt
2.47907467e-06 4.99500797e-01 tt
2.48773288e-06 5.00496340e-01 tt
2.49755945e-06 4.99505324e-01 tt
2.51072144e-06 5.00492654e-01 tt
2.52337682e-06 3.75287335e-01 tt
2.53168910e-06 3.74712328e-01 tt
2.54062964e-06 3.75283876e-01 tt
2.55334296e-06 3.74714901e-01 tt
2.56528068e-06 2.50334332e-01 tt
2.57285573e-06 2.49665668e-01 tt
2.58125032e-06 2.50330697e-01 tt
2.59057379e-06 2.49668979e-01 tt
2.60031724e-06 2.50327674e-01 tt
2.61409065e-06 1.24835644e-01 tt
2.62219938e-06 1.25162909e-01 tt
2.63146417e-06 1.24837473e-01 tt
2.64196947e-06 1.25161314e-01 tt
2.65252988e-06 1.24838975e-01 tt
2.66666654e-06 1.25160026e-01 tt
2.68319991e-06 1.32522253e-05 tt
2.69566975e-06 -1.18277887e-05 tt
2.70880922e-06 1.33765556e-05 tt
2.72640916e-06 -1.19274997e-05 tt
2.74235004e-06 1.34710033e-05 tt
2.76880919e-06 -1.20111886e-05 tt
2.79644548e-06 1.35291431e-05 tt
2.83485812e-06 -1.20629914e-05 tt
2.86916226e-06 1.24888752e-01 tt
2.89087556e-06 1.25111128e-01 tt
2.91460275e-06 2.49770122e-01 tt
2.93242286e-06 2.50228451e-01 tt
2.94741187e-06 2.49771450e-01 tt
2.96289247e-06 2.50227054e-01 tt
2.97577980e-06 3.74585465e-01 tt
2.98430663e-06 3.75410080e-01 tt
2.99390570e-06 3.74589135e-01 tt
3.00000000e-06 3.75405297e-01 tt

3.00000000e-10 5.00000003e-01 ss
6.00000000e-10 5.00000005e-01 ss
1.20000000e-09 5.00000005e-01 ss
2.40000000e-09 5.00000005e-01 ss
4.80000000e-09 5.00000005e-01 ss
9.60000000e-09 5.00000005e-01 ss
1.69355492e-08 5.00000005e-01 ss
2.54620745e-08 5.00000005e-01 ss
3.54049331e-08 5.00000005e-01 ss
4.73427863e-08 5.00000005e-01 ss
6.08552115e-08 5.00000061e-01 ss
7.23084780e-08 6.24851389e-01 ss
8.02007507e-08 6.25147249e-01 ss
8.80298032e-08 6.24852870e-01 ss
9.83526670e-08 6.25145898e-01 ss
1.09196247e-07 6.24854014e-01 ss
1.21041347e-07 7.49859284e-01 ss
1.29314821e-07 7.50140013e-01 ss
1.37031090e-07 7.49861265e-01 ss
1.42952770e-07 7.50137663e-01 ss
1.49377090e-07 7.49863794e-01 ss
1.55644815e-07 7.50135212e-01 ss
1.62689366e-07 7.49866098e-01 ss
1.71163775e-07 7.50133223e-01 ss
1.81808457e-07 7.49867711e-01 ss
1.92855209e-07 8.74836614e-01 ss
2.00748051e-07 8.75156283e-01 ss
2.08204232e-07 8.74837974e-01 ss
2.14076759e-07 8.75154394e-01 ss
2.20407094e-07 8.74840199e-01 ss
2.26627403e-07 8.75152445e-01 ss
2.33601493e-07 8.74842225e-01 ss
2.41924586e-07 8.75150853e-01 ss
2.51950006e-07 8.74843670e-01 ss
2.66329363e-07 8.75149840e-01 ss
2.88811660e-07 8.74844414e-01 ss
3.21148829e-07 8.75149391e-01 ss
3.51191560e-07 8.74844831e-01 ss
3.79794586e-07 7.49980144e-01 ss
3.98299575e-07 7.50022500e-01 ss
4.16731176e-07 7.49980599e-01 ss
4.33765674e-07 6.24658977e-01 ss
4.43789652e-07 6.25332059e-01 ss
4.55582912e-07 6.24661740e-01 ss
4.67964236e-07 6.25329313e-01 ss
4.78906845e-07 5.00026556e-01 ss
4.86449035e-07 4.99978106e-01 ss
4.94678710e-07 5.00026335e-01 ss
5.03935577e-07 4.99978211e-01 ss
5.14729380e-07 3.74892534e-01 ss
5.22568885e-07 3.75101728e-01 ss
5.29035454e-07 3.74892263e-01 ss
5.35875012e-07 3.75099122e-01 ss
5.42822284e-07 3.74894951e-01 ss
5.51497402e-07 3.75096902e-01 ss
5.61266496e-07 2.50257863e-01 ss
5.68241642e-07 2.49747008e-01 ss
5.74993946e-07 2.50255414e-01 ss
5.81604025e-07 2.49749402e-01 ss
5.88252945e-07 2.50252930e-01 ss
5.97592794e-07 2.49751432e-01 ss
6.07635141e-07 2.50251250e-01 ss
6.20572973e-07 1.24992565e-01 ss
6.29074327e-07 1.25008348e-01 ss
6.37663081e-07 1.24991711e-01 ss
6.49956107e-07 1.25008926e-01 ss
6.61318116e-07 1.24991205e-01 ss
6.75810168e-07 1.25009383e-01 ss
6.89179755e-07 -5.36576132e-05 ss
7.01556110e-07 5.72125967e-05 ss
7.13158606e-07 -5.34963437e-05 ss
7.27261823e-07 5.70094021e-05 ss
7.51535572e-07 -5.33884216e-05 ss
7.77568891e-07 5.69069208e-05 ss
8.18581971e-07 -5.33279908e-05 ss
8.47597653e-07 1.24823505e-01 ss
8.71955765e-07 1.25173495e-01 ss
8.90233679e-07 1.24824099e-01 ss
9.08571592e-07 1.25172369e-01 ss
9.29137686e-07 2.49837685e-01 ss
9.41656334e-07 2.50162985e-01 ss
9.53224134e-07 2.49839193e-01 ss
9.62858471e-07 2.50161429e-01 ss
9.71313107e-07 3.74479264e-01 ss
9.77665547e-07 3.75509590e-01 ss
9.83755323e-07 3.74487065e-01 ss
9.88629770e-07 3.75500377e-01 ss
9.93724718e-07 3.74497259e-01 ss
9.99163296e-07 3.75491054e-01 ss
1.00552808e-06 3.74505770e-01 ss
1.01457683e-06 3.75484589e-01 ss
1.02302514e-06 4.99675167e-01 ss
1.02851648e-06 5.00323104e-01 ss
1.03474417e-06 4.99679731e-01 ss
1.04268746e-06 5.00319429e-01 ss
1.05009438e-06 4.99683152e-01 ss
1.05940249e-06 5.00316264e-01 ss
1.06702735e-06 6.24318004e-01 ss
1.07247189e-06 6.25669290e-01 ss
1.07810388e-06 6.24328363e-01 ss
1.08244525e-06 6.25657566e-01 ss
1.08710240e-06 6.24341328e-01 ss
1.09162537e-06 6.25645278e-01 ss
1.09652814e-06 6.24353523e-01 ss
1.10229660e-06 6.25634835e-01 ss
1.10980637e-06 6.24362054e-01 ss
1.11736663e-06 7.50003973e-01 ss
1.12341417e-06 7.49998467e-01 ss
1.12975225e-06 7.50005197e-01 ss
1.13555852e-06 7.49997166e-01 ss
1.14133599e-06 7.50006475e-01 ss
1.15008256e-06 7.49996064e-01 ss
1.16155166e-06 7.50007209e-01 ss
1.17908943e-06 7.49995518e-01 ss
1.19274286e-06 8.75213427e-01 ss
1.20157755e-06 8.74774424e-01 ss
1.21057831e-06 8.75211411e-01 ss
1.21896557e-06 8.74776693e-01 ss
1.22672657e-06 8.75209265e-01 ss
1.23535636e-06 8.74779136e-01 ss
1.24452941e-06 8.75207283e-01 ss
1.25540483e-06 8.74781128e-01 ss
1.26846192e-06 8.75205814e-01 ss
1.28461313e-06 8.74782493e-01 ss
1.30529727e-06 8.75204855e-01 ss
1.33176937e-06 8.74783340e-01 ss
1.35271535e-06 8.75203968e-01 ss
1.37626326e-06 7.50092319e-01 ss
1.39118443e-06 7.49907171e-01 ss
1.40550559e-06 7.50091516e-01 ss
1.42410404e-06 6.25392265e-01 ss
1.43520084e-06 6.24606395e-01 ss
1.44644689e-06 6.25388894e-01 ss
1.46036240e-06 6.24609441e-01 ss
1.47325343e-06 5.00275005e-01 ss
1.48457127e-06 4.99730355e-01 ss
1.49565574e-06 5.00273038e-01 ss
1.50880627e-06 4.99732117e-01 ss
1.52081826e-06 3.75292458e-01 ss
1.52803948e-06 3.74877477e-01 ss
1.53635664e-06 3.75117727e-01 ss
1.54620998e-06 3.74876595e-01 ss
1.55540017e-06 3.75117863e-01 ss
1.56707468e-06 2.50123286e-01 ss
1.57509825e-06 2.49876141e-01 ss
1.58283826e-06 2.50120450e-01 ss
1.59204065e-06 2.49878829e-01 ss
1.60180240e-06 2.50118111e-01 ss
1.61478473e-06 1.25273604e-01 ss
1.62185974e-06 1.24731440e-01 ss
1.63007438e-06 1.25270900e-01 ss
1.63849476e-06 1.24733228e-01 ss
1.64696760e-06 1.25269084e-01 ss
1.65818414e-06 1.24734750e-01 ss
1.67047251e-06 1.25267791e-01 ss
1.68381725e-06 -1.66454724e-04 ss
1.69265020e-06 1.69273554e-04 ss
1.70243212e-06 -1.65580013e-04 ss
1.71305583e-06 1.68395365e-04 ss
1.72399784e-06 -1.64807749e-04 ss
1.73844211e-06 1.67685261e-04 ss
1.75422963e-06 -1.64261215e-04 ss
1.77437036e-06 1.67190083e-04 ss
1.79894630e-06 -1.63891254e-04 ss
1.83095632e-06 1.66876692e-04 ss
1.86923288e-06 1.24824618e-01 ss
1.89311580e-06 1.25182116e-01 ss
1.91868247e-06 2.49868918e-01 ss
1.93506325e-06 2.50133030e-01 ss
1.94934839e-06 2.49869056e-01 ss
1.96457972e-06 2.50132858e-01 ss
1.97892935e-06 3.74789921e-01 ss
1.98771768e-06 3.75211476e-01 ss
1.99794133e-06 3.74790594e-01 ss
2.00931270e-06 3.75210841e-01 ss
2.01881793e-06 4.98932818e-01 ss
2.02667731e-06 5.01049105e-01 ss
2.03443528e-06 4.98945220e-01 ss
2.04008327e-06 5.01034730e-01 ss
2.04607799e-06 4.98961639e-01 ss
2.05202607e-06 5.01019218e-01 ss
2.05890553e-06 4.98976380e-01 ss
2.06490446e-06 6.25652714e-01 ss
2.06920675e-06 6.24337790e-01 ss
2.07370701e-06 6.25639181e-01 ss
2.07735347e-06 6.24352817e-01 ss
2.08114306e-06 6.25623872e-01 ss
2.08623741e-06 6.24366482e-01 ss
2.09207486e-06 6.25613584e-01 ss
2.10111211e-06 6.24374725e-01 ss
2.11245793e-06 6.25608082e-01 ss
2.12301567e-06 7.49197424e-01 ss
2.12903669e-06 7.50790305e-01 ss
2.13607108e-06 7.49208886e-01 ss
2.14478568e-06 7.50780872e-01 ss
2.15275266e-06 7.49217709e-01 ss
2.16653723e-06 7.50773710e-01 ss
2.18219327e-06 7.49222675e-01 ss
2.19539470e-06 8.75363854e-01 ss
2.20399136e-06 8.74613574e-01 ss
2.21222833e-06 8.75360107e-01 ss
2.21996969e-06 8.74617670e-01 ss
2.22806997e-06 8.75356562e-01 ss
2.23636055e-06 8.74621623e-01 ss
2.24541868e-06 8.75353337e-01 ss
2.25557323e-06 8.74624975e-01 ss
2.26723517e-06 8.75350779e-01 ss
2.28111091e-06 8.74627489e-01 ss
2.29782633e-06 8.75348954e-01 ss
2.31837844e-06 8.74629209e-01 ss
2.34389998e-06 8.75347741e-01 ss
2.37182885e-06 7.49356363e-01 ss
2.38669569e-06 7.50640102e-01 ss
2.40453200e-06 7.49360270e-01 ss
2.42303472e-06 6.25361834e-01 ss
2.43517755e-06 6.24611150e-01 ss
2.44790149e-06 6.25359676e-01 ss
2.46209955e-06 6.24613515e-01 ss
2.47577077e-06 5.00818288e-01 ss
2.48399799e-06 4.99184382e-01 ss
2.49317547e-06 5.00809638e-01 ss
2.50406505e-06 4.99191912e-01 ss
2.51408378e-06 3.74786616e-01 ss
2.52200066e-06 3.75224207e-01 ss
2.52808013e-06 3.74772438e-01 ss
2.53482632e-06 3.75217529e-01 ss
2.54196194e-06 3.74778769e-01 ss
2.55021556e-06 3.75212009e-01 ss
2.55942217e-06 3.74783754e-01 ss
2.56999622e-06 2.49917318e-01 ss
2.57708890e-06 2.50110282e-01 ss
2.58489460e-06 2.49916683e-01 ss
2.59461831e-06 2.50110412e-01 ss
2.60466426e-06 2.49916063e-01 ss
2.61803581e-06 1.24786506e-01 ss
2.62729217e-06 1.25200379e-01 ss
2.63590188e-06 1.24781637e-01 ss
2.64638402e-06 1.25196099e-01 ss
2.65755985e-06 1.24785712e-01 ss
2.67213997e-06 1.25192921e-01 ss
2.68800759e-06 3.80404659e-04 ss
2.69906929e-06 -3.52847544e-04 ss
2.71094833e-06 3.78644101e-04 ss
2.72573266e-06 -3.51657440e-04 ss
2.74695273e-06 3.77497594e-04 ss
2.77592904e-06 -3.51021318e-04 ss
2.82158074e-06 3.76936823e-04 ss
2.87094335e-06 1.25053055e-01 ss
2.89869682e-06 1.24978528e-01 ss
2.93176349e-06 2.49580573e-01 ss
2.94597397e-06 2.50444926e-01 ss
2.96475779e-06 2.49581875e-01 ss
2.97999158e-06 3.74846697e-01 ss
2.99140627e-06 3.75131608e-01 ss
3.00000000e-06 3.74850257e-01 ss

3.00000000e-10 5.00000962e-01 ff
6.00000000e-10 5.00000963e-01 ff
1.20000000e-09 5.00000964e-01 ff
2.40000000e-09 5.00000964e-01 ff
4.80000000e-09 5.00000964e-01 ff
9.60000000e-09 5.00000964e-01 ff
1.68921852e-08 5.00000963e-01 ff
2.46584585e-08 5.00000964e-01 ff
3.35964621e-08 5.00000964e-01 ff
4.41202480e-08 5.00000963e-01 ff
4.61496427e-08 5.00000964e-01 ff
5.02084321e-08 5.00000963e-01 ff
5.68260993e-08 5.00000965e-01 ff
6.33663310e-08 6.24794951e-01 ff
6.80319744e-08 6.25203972e-01 ff
7.24235155e-08 6.24797784e-01 ff
7.58465487e-08 6.25200559e-01 ff
7.96120560e-08 6.24801454e-01 ff
8.32163191e-08 6.25197079e-01 ff
8.73232119e-08 6.24804806e-01 ff
9.22130590e-08 6.25194263e-01 ff
9.81661653e-08 6.24807156e-01 ff
1.06682078e-07 6.25192490e-01 ff
1.15500220e-07 7.49676240e-01 ff
1.21813878e-07 7.50321594e-01 ff
1.27788485e-07 7.49679624e-01 ff
1.32301518e-07 7.50317623e-01 ff
1.37210913e-07 7.49683971e-01 ff
1.42085262e-07 7.50313521e-01 ff
1.47638615e-07 7.49687845e-01 ff
1.54499732e-07 7.50310298e-01 ff
1.63260393e-07 7.49690423e-01 ff
1.76735707e-07 7.50308451e-01 ff
1.91156003e-07 8.74578312e-01 ff
2.01118969e-07 8.75418939e-01 ff
2.10470792e-07 8.74581049e-01 ff
2.18841072e-07 8.75415889e-01 ff
2.27704440e-07 8.74584190e-01 ff
2.36738506e-07 8.75412908e-01 ff
2.46728468e-07 8.74587016e-01 ff
2.58070111e-07 8.75410415e-01 ff
2.71210349e-07 8.74589202e-01 ff
2.87094993e-07 8.75408584e-01 ff
3.06356003e-07 8.74590723e-01 ff
3.34035088e-07 8.75407425e-01 ff
3.66140305e-07 7.49678328e-01 ff
3.84435035e-07 7.50320896e-01 ff
4.03524137e-07 7.49679395e-01 ff
4.26240839e-07 6.25219346e-01 ff
4.39227897e-07 6.24783516e-01 ff
4.53877834e-07 6.25218608e-01 ff
4.69366302e-07 4.99840098e-01 ff
4.78505397e-07 5.00162690e-01 ff
4.89105452e-07 4.99840808e-01 ff
4.99433994e-07 5.00162009e-01 ff
5.10503388e-07 3.74538161e-01 ff
5.18878745e-07 3.75458220e-01 ff
5.25530046e-07 3.74542766e-01 ff
5.32822283e-07 3.75453433e-01 ff
5.40522519e-07 3.74547269e-01 ff
5.50682337e-07 3.75449664e-01 ff
5.61465677e-07 2.49642224e-01 ff
5.68876993e-07 2.50355326e-01 ff
5.76038102e-07 2.49646068e-01 ff
5.84749047e-07 2.50351853e-01 ff
5.93413011e-07 2.49649258e-01 ff
6.04736365e-07 2.50349112e-01 ff
6.14368078e-07 1.24996623e-01 ff
6.21994628e-07 1.25008583e-01 ff
6.30135842e-07 1.24996798e-01 ff
6.40145046e-07 1.25008406e-01 ff
6.55092572e-07 1.24996914e-01 ff
6.72683719e-07 1.25008307e-01 ff
6.94732136e-07 6.55588692e-05 ff
7.10940697e-07 -5.94347635e-05 ff
7.28071956e-07 6.53739566e-05 ff
7.51342957e-07 -5.92902492e-05 ff
7.86966972e-07 6.52654454e-05 ff
8.30212509e-07 -5.92197301e-05 ff
8.82733528e-07 1.25032055e-01 ff
9.14278763e-07 2.50053978e-01 ff
9.39931121e-07 2.49949592e-01 ff
9.59496429e-07 2.50053687e-01 ff
9.79499255e-07 3.74839826e-01 ff
9.90187442e-07 3.75161663e-01 ff
1.00288764e-06 3.74841057e-01 ff
1.01282377e-06 4.99380833e-01 ff
1.01969086e-06 5.00614603e-01 ff
1.02555511e-06 4.99388299e-01 ff
1.03049146e-06 5.00605933e-01 ff
1.03567123e-06 4.99397524e-01 ff
1.04170512e-06 5.00597708e-01 ff
1.04934041e-06 4.99404345e-01 ff
1.05848558e-06 5.00592289e-01 ff
1.06778082e-06 6.24405483e-01 ff
1.07446305e-06 6.25588305e-01 ff
1.08139461e-06 6.24411827e-01 ff
1.09036914e-06 6.25582892e-01 ff
1.10109200e-06 6.24416202e-01 ff
1.11436139e-06 7.50237344e-01 ff
1.12412092e-06 7.49753144e-01 ff
1.13445794e-06 7.50235829e-01 ff
1.14532882e-06 7.49754724e-01 ff
1.15570871e-06 7.50234405e-01 ff
1.16984068e-06 7.49756115e-01 ff
1.18707276e-06 8.75141051e-01 ff
1.19843778e-06 8.74848585e-01 ff
1.21106614e-06 8.75140274e-01 ff
1.22435869e-06 8.74849389e-01 ff
1.23685050e-06 8.75139623e-01 ff
1.25343467e-06 8.74850116e-01 ff
1.27521078e-06 8.75139187e-01 ff
1.30686510e-06 8.74850517e-01 ff
1.34530463e-06 8.75138863e-01 ff
1.38340193e-06 7.49815091e-01 ff
1.40441084e-06 7.50175283e-01 ff
1.40748865e-06 7.50000669e-01 ff
1.41364426e-06 7.49999970e-01 ff
1.42057930e-06 6.24995957e-01 ff
1.42526203e-06 6.25005106e-01 ff
1.43030705e-06 6.24996782e-01 ff
1.43569273e-06 6.25004328e-01 ff
1.44117863e-06 6.24997515e-01 ff
1.44833117e-06 6.25003677e-01 ff
1.45623683e-06 6.24998045e-01 ff
1.46504183e-06 6.25003198e-01 ff
1.47378599e-06 5.00169636e-01 ff
1.47993484e-06 4.99833949e-01 ff
1.48664258e-06 5.00168476e-01 ff
1.49491644e-06 4.99834923e-01 ff
1.50389234e-06 5.00167624e-01 ff
1.51390473e-06 3.74518036e-01 ff
1.52077935e-06 3.75477800e-01 ff
1.52724820e-06 3.74523416e-01 ff
1.53416639e-06 3.75472557e-01 ff
1.54134189e-06 3.74528451e-01 ff
1.55037407e-06 3.75468216e-01 ff
1.56068088e-06 2.49647045e-01 ff
1.56758778e-06 2.50350537e-01 ff
1.57430258e-06 2.49651110e-01 ff
1.58228344e-06 2.50346835e-01 ff
1.59003845e-06 2.49654592e-01 ff
1.60026853e-06 2.50343800e-01 ff
1.61188304e-06 1.24985638e-01 ff
1.62010211e-06 1.25019865e-01 ff
1.62882766e-06 1.24985899e-01 ff
1.64017309e-06 1.25019626e-01 ff
1.65066834e-06 1.24986093e-01 ff
1.66625763e-06 1.25019439e-01 ff
1.68302431e-06 6.87730851e-05 ff
1.69581026e-06 -6.22371257e-05 ff
1.70927953e-06 6.85180142e-05 ff
1.72701056e-06 -6.20424801e-05 ff
1.75100757e-06 6.83590743e-05 ff
1.78034057e-06 -6.19303417e-05 ff
1.82076950e-06 6.82642800e-05 ff
1.87251145e-06 1.24913753e-01 ff
1.90990256e-06 2.49833524e-01 ff
