1.05683286e-05 6.74775261e-01 6.24897706e-01
1.06612389e-05 7.01809341e-01 6.25102360e-01
1.07466713e-05 7.26062944e-01 6.24897673e-01
1.08567148e-05 7.56334151e-01 6.25102267e-01
1.10090106e-05 7.96178000e-01 6.24897742e-01
1.11549022e-05 8.31809547e-01 7.50040187e-01
1.12601942e-05 8.55810671e-01 7.49959485e-01
1.13571445e-05 8.76536023e-01 7.50040158e-01
1.14781810e-05 9.00441536e-01 7.49959522e-01
1.16624019e-05 9.32341210e-01 7.50040137e-01
1.18440070e-05 9.58126307e-01 8.74951997e-01
1.19730429e-05 9.72843137e-01 8.75047833e-01
1.20924209e-05 9.83693944e-01 8.74951781e-01
1.22435167e-05 9.93521437e-01 8.75047807e-01
1.24860993e-05 9.99980935e-01 8.74951800e-01
1.27694563e-05 9.92851109e-01 8.75047793e-01
1.32201835e-05 9.49677450e-01 8.74951811e-01
1.37926547e-05 8.43952092e-01 7.50045519e-01
1.42229825e-05 7.34524914e-01 6.24887013e-01
1.44590152e-05 6.66701538e-01 6.25112997e-01
1.44832022e-05 6.59518763e-01 6.25000093e-01
1.45315761e-05 6.45044344e-01 6.24999996e-01
1.45804528e-05 6.30283461e-01 5.00015486e-01
1.46143286e-05 6.19979978e-01 4.99984690e-01
1.46461740e-05 6.10244388e-01 5.00015472e-01
1.46850246e-05 5.98307803e-01 4.99984711e-01
1.47211669e-05 5.87150631e-01 5.00015452e-01
1.47896945e-05 5.65877379e-01 4.99984726e-01
1.48821623e-05 5.36986045e-01 5.00015442e-01
1.49779871e-05 5.06915396e-01 4.99984734e-01
1.50951754e-05 4.70117631e-01 3.75017330e-01
1.51691827e-05 4.46949780e-01 3.74982916e-01
1.52387950e-05 4.25261533e-01 3.75017322e-01
1.53319004e-05 3.96484586e-01 3.74982916e-01
1.54547659e-05 3.59067324e-01 3.75017316e-01
1.55862813e-05 3.19951765e-01 2.49997622e-01
1.56738787e-05 2.94563978e-01 2.50002647e-01
1.57541986e-05 2.71830311e-01 2.49997624e-01
1.58583661e-05 2.43220591e-01 2.50002689e-01
1.59703168e-05 2.13702376e-01 1.24981294e-01
1.60469431e-05 1.94305904e-01 1.25019329e-01
1.61182128e-05 1.76900350e-01 1.24981040e-01
1.62150967e-05 1.54284599e-01 1.25019312e-01
1.63768441e-05 1.19421053e-01 1.24981051e-01
1.65436392e-05 8.75862562e-02 1.25019303e-01
1.67457124e-05 5.51099037e-02 -5.24621383e-06
1.68921521e-05 3.60250449e-02 5.67479154e-06
1.70523469e-05 1.96480081e-02 -5.23692258e-06
1.72654965e-05 5.41768443e-03 5.67503529e-06
1.74646407e-05 1.23395999e-04 -5.23564473e-06
1.78629293e-05 1.29437532e-02 5.67401785e-06
1.82901858e-05 6.03696185e-02 -5.23516350e-06
1.86987858e-05 1.35254620e-01 1.25008135e-01
1.89945562e-05 2.04725472e-01 1.24992233e-01
1.93147766e-05 2.91319818e-01 2.49969352e-01
1.95768832e-05 3.68634170e-01 3.75018400e-01
1.97262800e-05 4.14431562e-01 3.74981794e-01
1.99003129e-05 4.68702800e-01 3.75018388e-01
2.00750029e-05 5.23554070e-01 5.00008602e-01
2.01663601e-05 5.52168398e-01 5.00010347e-01
2.02751544e-05 5.86012289e-01 5.00008598e-01
2.03884591e-05 6.20829881e-01 4.99991590e-01
2.04946739e-05 6.52916224e-01 5.00008591e-01
2.04966570e-05 6.53509280e-01 5.00000129e-01
2.05006233e-05 6.54694672e-01 5.00000029e-01
2.05064429e-05 6.56432193e-01 5.00000128e-01
2.05131593e-05 6.58434889e-01 6.24775662e-01
2.05182557e-05 6.59952635e-01 6.25222020e-01
2.05236457e-05 6.61556054e-01 6.24778213e-01
2.05293432e-05 6.63248934e-01 6.25219141e-01
2.05353078e-05 6.65018922e-01 6.24780970e-01
2.05437502e-05 6.67520257e-01 6.25216893e-01
2.05531192e-05 6.70290570e-01 6.24782760e-01
2.05663577e-05 6.74194991e-01 6.25215477e-01
2.05837821e-05 6.79315545e-01 6.24783798e-01
2.06073496e-05 6.86207075e-01 6.25214706e-01
2.06445689e-05 6.97006847e-01 6.24784340e-01
2.07077044e-05 7.15077149e-01 6.25214378e-01
2.08271080e-05 7.48304327e-01 6.24784528e-01
2.09735640e-05 7.87133377e-01 6.25214262e-01
2.09959698e-05 7.92867338e-01 6.25000126e-01
2.10407816e-05 8.04160016e-01 7.49948545e-01
2.10687010e-05 8.11074445e-01 7.50051396e-01
2.10941205e-05 8.17286588e-01 7.49948704e-01
2.11220023e-05 8.24007282e-01 7.50051238e-01
2.11489684e-05 8.30412739e-01 7.49948858e-01
2.11800767e-05 8.37684129e-01 7.50051092e-01
2.12143350e-05 8.45542476e-01 7.49948987e-01
2.12539200e-05 8.54423074e-01 7.50050978e-01
2.13013206e-05 8.64768166e-01 7.49949084e-01
2.13585386e-05 8.76824051e-01 7.50050898e-01
2.14302200e-05 8.91238413e-01 7.49949150e-01
2.15204661e-05 9.08254139e-01 7.50050845e-01
2.16511759e-05 9.30558922e-01 7.49949189e-01
2.17841364e-05 9.50269101e-01 8.75022651e-01
2.18772066e-05 9.62204602e-01 8.74977236e-01
2.19637122e-05 9.71882102e-01 8.75022632e-01
2.20753682e-05 9.82309213e-01 8.74977254e-01
2.22239449e-05 9.92497546e-01 8.75022619e-01
2.24064786e-05 9.99137035e-01 8.74977265e-01
2.26748311e-05 9.96986293e-01 8.75022611e-01
2.30771555e-05 9.67482256e-01 8.74977270e-01
2.34618209e-05 9.11441548e-01 7.50047027e-01
2.36039640e-05 8.84461672e-01 7.49953005e-01
2.37317094e-05 8.57593137e-01 7.50047007e-01
2.38659920e-05 8.26870757e-01 7.49953036e-01
2.40482402e-05 7.81498816e-01 6.24992156e-01
2.41722552e-05 7.48478048e-01 6.25007920e-01
2.42861856e-05 7.16808513e-01 6.24992169e-01
2.44424811e-05 6.71589607e-01 6.25007908e-01
2.44617660e-05 6.65886543e-01 6.25000054e-01
2.45003359e-05 6.54408196e-01 6.25000035e-01
2.45099783e-05 6.51524175e-01 6.25019267e-01
2.45292633e-05 6.45739555e-01 6.25000045e-01
2.45549863e-05 6.37990619e-01 6.25000045e-01
2.45578458e-05 6.37126969e-01 6.25000045e-01
2.45635646e-05 6.35398343e-01 6.25000052e-01
2.45688965e-05 6.33785120e-01 5.00141251e-01
2.45731236e-05 6.32505075e-01 4.99860942e-01
2.45776286e-05 6.31139863e-01 5.00139802e-01
2.45834051e-05 6.29387805e-01 4.99862226e-01
2.45895789e-05 6.27513329e-01 5.00138680e-01
2.46001130e-05 6.24310600e-01 4.99863046e-01
2.46125494e-05 6.20522504e-01 5.00138102e-01
2.46324512e-05 6.14445282e-01 4.99863459e-01
2.46608317e-05 6.05748248e-01 5.00137822e-01
2.47025205e-05 5.92912791e-01 4.99863645e-01
2.47682638e-05 5.72545139e-01 5.00137693e-01
2.48661123e-05 5.42012528e-01 4.99863725e-01
2.49842148e-05 5.04959034e-01 5.00137632e-01
2.51014813e-05 4.68140371e-01 3.74711240e-01
2.51809130e-05 4.43286867e-01 3.75287382e-01
2.52548084e-05 4.20291169e-01 3.74710812e-01
2.53487772e-05 3.91303366e-01 3.75287128e-01
2.54869126e-05 3.49407024e-01 3.74711004e-01
2.55992416e-05 3.16159310e-01 2.50151224e-01
2.56792536e-05 2.93025682e-01 2.49850603e-01
2.57588176e-05 2.70540068e-01 2.50151127e-01
2.58502094e-05 2.45422711e-01 2.49850670e-01
2.59485311e-05 2.19340145e-01 1.25286703e-01
2.60169599e-05 2.01813646e-01 1.24711653e-01
2.60825309e-05 1.85535791e-01 1.25286421e-01
2.61676635e-05 1.65202077e-01 1.24711930e-01
2.62558481e-05 1.45149910e-01 1.25286189e-01
2.64322173e-05 1.08371188e-01 1.24712105e-01
2.65912662e-05 7.93126159e-02 1.25286069e-01
2.67887053e-05 4.91087030e-02 -1.39440062e-04
2.69204465e-05 3.27855795e-02 1.41068378e-04
2.70639308e-05 1.86505917e-02 -1.39392819e-04
2.72470217e-05 6.30307524e-03 1.41035849e-04
2.75326247e-05 1.05046670e-04 -1.39363379e-04
2.81038307e-05 3.55560810e-02 1.41032224e-04
2.87038307e-05 1.36340515e-01 1.24718164e-01
2.90186276e-05 2.10861740e-01 1.25280723e-01
2.93949874e-05 3.14474433e-01 2.49824140e-01
2.96835029e-05 4.01223486e-01 3.75308655e-01
2.97165822e-05 4.11431478e-01 3.75000202e-01
2.97827410e-05 4.31957811e-01 3.75000040e-01
2.99150586e-05 4.73327480e-01 3.75000201e-01
3.00000000e-05 4.99999951e-01 3.75000040e-01



0.00000000e+00 5.00000000e-01 5.00000076e-01
3.00000000e-09 5.00942427e-01 5.00000076e-01
6.00000000e-09 5.01884900e-01 5.00000076e-01
1.20000000e-08 5.03769823e-01 5.00000076e-01
2.40000000e-08 5.07539483e-01 5.00000076e-01
4.80000000e-08 5.15077305e-01 5.00000076e-01
8.78112274e-08 5.27572665e-01 5.00000076e-01
1.47443268e-07 5.46254391e-01 5.00000076e-01
2.25281769e-07 5.70538201e-01 5.00000076e-01
3.06774491e-07 5.95780325e-01 5.00000076e-01
4.32503195e-07 6.34208654e-01 5.00000076e-01
4.50860122e-07 6.39754970e-01 5.00000076e-01
4.87573976e-07 6.50791085e-01 6.24958910e-01
5.10596746e-07 6.57671113e-01 6.25041196e-01
5.31542707e-07 6.63901932e-01 6.24958920e-01
5.54228352e-07 6.70618144e-01 6.25041056e-01
5.74868122e-07 6.76698628e-01 6.24959061e-01
5.99304590e-07 6.83859073e-01 6.25040921e-01
6.25565059e-07 6.91505672e-01 6.24959181e-01
6.56394301e-07 7.00415894e-01 6.25040815e-01
6.93917493e-07 7.11159045e-01 6.24959270e-01
7.39980139e-07 7.24185976e-01 6.25040742e-01
8.00404892e-07 7.40988259e-01 6.24959328e-01
8.90375407e-07 7.65355506e-01 6.25040701e-01
9.09022267e-07 7.70302223e-01 6.25000065e-01
9.46315988e-07 7.80083659e-01 6.25000027e-01
1.02090343e-06 7.99179902e-01 6.25000065e-01
1.08998177e-06 8.16280594e-01 7.49966760e-01
1.13986364e-06 8.28260532e-01 7.50033249e-01
1.18625749e-06 8.39113584e-01 7.49966818e-01
1.24521754e-06 8.52489368e-01 7.50033196e-01
1.32047760e-06 8.68857831e-01 7.49966859e-01
1.43179088e-06 8.91545524e-01 7.50033166e-01
1.58230720e-06 9.19159587e-01 7.49966880e-01
1.74208723e-06 9.44369176e-01 8.75012590e-01
1.85227578e-06 9.59160764e-01 8.74987355e-01
1.95500188e-06 9.70970333e-01 8.75012582e-01
2.08936448e-06 9.83449823e-01 8.74987363e-01
2.25383224e-06 9.94031069e-01 8.75012576e-01
2.47610544e-06 9.99943647e-01 8.74987368e-01
2.79928309e-06 9.91185791e-01 8.75012572e-01
3.28310054e-06 9.40686304e-01 8.74987371e-01
3.88310054e-06 8.22784745e-01 7.50029662e-01
4.09372429e-06 7.69576007e-01 6.25006841e-01
4.32422595e-06 7.05978833e-01 6.24993246e-01
4.46320546e-06 6.65459868e-01 6.25006835e-01
4.61644912e-06 6.19333152e-01 5.00009063e-01
4.72527336e-06 5.85879993e-01 4.99991089e-01
4.82386475e-06 5.55221691e-01 5.00009059e-01
4.95239099e-06 5.14954627e-01 4.99991104e-01
5.09830461e-06 4.69136385e-01 3.75016005e-01
5.19609255e-06 4.38551495e-01 3.74992850e-01
5.28712919e-06 4.10284283e-01 3.75007412e-01
5.40584640e-06 3.73876947e-01 3.74992851e-01
5.52782153e-06 3.37202978e-01 2.50024707e-01
5.61123789e-06 3.12659818e-01 2.49975639e-01
5.68767587e-06 2.90620005e-01 2.50024690e-01
5.78422976e-06 2.63476501e-01 2.49975656e-01
5.91701313e-06 2.27589251e-01 2.50024677e-01
6.05320122e-06 1.92752474e-01 1.24984838e-01
6.14543227e-06 1.70421876e-01 1.25015522e-01
6.22971727e-06 1.50980922e-01 1.24984857e-01
6.33957414e-06 1.27118587e-01 1.25015514e-01
6.46677653e-06 1.01714210e-01 1.24984863e-01
6.62991641e-06 7.28749711e-02 1.25015507e-01
6.79134368e-06 4.87510841e-02 -9.61510500e-06
6.91635126e-06 3.32453319e-02 1.01106013e-05
7.05072249e-06 1.97899118e-02 -9.67324134e-06
7.22109060e-06 7.65799138e-03 1.01073662e-05
7.56182681e-06 3.77227913e-04 -9.67111934e-06
8.15452611e-06 4.16892100e-02 1.01062653e-05
8.66528885e-06 1.28138063e-01 1.24991289e-01
8.96199362e-06 1.96532327e-01 1.25009085e-01
9.30445092e-06 2.88376366e-01 2.49989015e-01
9.47561801e-06 3.38224932e-01 2.50011322e-01
9.65103487e-06 3.91245646e-01 3.74985042e-01
9.78091391e-06 4.31389179e-01 3.75015233e-01
9.92700523e-06 4.77076016e-01 3.74985046e-01
9.93862965e-06 4.80724665e-01 3.75000129e-01
9.96187851e-06 4.88024877e-01 3.75000141e-01
1.00083762e-05 5.02631406e-01 3.75000129e-01
1.00525389e-05 5.16502532e-01 4.99915301e-01
1.00840606e-05 5.26396090e-01 5.00084668e-01
1.01137722e-05 5.35712113e-01 4.99915542e-01
1.01534204e-05 5.48123781e-01 5.00084452e-01
1.01892711e-05 5.59321176e-01 4.99915737e-01
1.02436643e-05 5.76250650e-01 5.00084282e-01
1.03099645e-05 5.96763740e-01 4.99915860e-01
1.03985339e-05 6.23898714e-01 5.00084186e-01
1.04119523e-05 6.27978312e-01 5.00000140e-01
1.04387891e-05 6.36109925e-01 5.00000012e-01
1.04744669e-05 6.46860017e-01 5.00000140e-01
1.04794178e-05 6.48346097e-01 5.00000076e-01
1.04893198e-05 6.51313935e-01 5.00000076e-01
1.04983865e-05 6.54026278e-01 6.24833207e-01
1.05055783e-05 6.56174189e-01 6.25165571e-01
1.05132833e-05 6.58471827e-01 6.24834542e-01
1.05214273e-05 6.60896358e-01 6.25164037e-01
1.05298215e-05 6.63390967e-01 6.24836023e-01
1.05409030e-05 6.66677204e-01 6.25162779e-01
1.05538049e-05 6.70493087e-01 6.24837038e-01
1.05707982e-05 6.75501945e-01 6.25161967e-01
1.05931409e-05 6.82056992e-01 6.24837661e-01
1.06226148e-05 6.90649172e-01 6.25161500e-01
1.06633236e-05 7.02408361e-01 6.24838012e-01
1.07187718e-05 7.18210746e-01 6.25161249e-01
1.08030832e-05 7.41725133e-01 6.24838190e-01
1.09478732e-05 7.80488775e-01 6.25161139e-01
1.10888520e-05 8.16005610e-01 7.49904045e-01
1.11888953e-05 8.39722089e-01 7.50096357e-01
1.12823705e-05 8.60670633e-01 7.49904098e-01
1.14018408e-05 8.85624960e-01 7.50096307e-01
1.15488484e-05 9.13336781e-01 7.49904137e-01
1.17025243e-05 9.38534812e-01 8.75162084e-01
1.18094442e-05 9.53668801e-01 8.74837542e-01
1.19103466e-05 9.66074982e-01 8.75161840e-01
1.20457920e-05 9.79776323e-01 8.74837645e-01
1.21709622e-05 9.89352588e-01 8.75161749e-01
1.23442124e-05 9.97606568e-01 8.74837728e-01
1.25489572e-05 9.99763473e-01 8.75161686e-01
1.28032537e-05 9.90951062e-01 8.74837780e-01
1.31375997e-05 9.60410549e-01 8.75161644e-01
1.35476991e-05 8.95520162e-01 7.49911026e-01
1.38209753e-05 8.37440417e-01 7.50089291e-01
1.39452154e-05 8.07639878e-01 7.49911053e-01
1.40514765e-05 7.80657986e-01 6.25147397e-01
1.41381529e-05 7.57717235e-01 6.24852364e-01
1.42187741e-05 7.35691742e-01 6.25147275e-01
1.42919299e-05 7.15180941e-01 6.24852498e-01
1.43749350e-05 6.91360646e-01 6.25147144e-01
1.45409451e-05 6.42225039e-01 6.24852591e-01
1.47062336e-05 5.91766337e-01 5.00090318e-01
1.48221618e-05 5.55753369e-01 4.99910161e-01
1.49322687e-05 5.21272064e-01 5.00090279e-01
1.50687501e-05 4.78408267e-01 3.74807577e-01
1.51580319e-05 4.50434423e-01 3.75192146e-01
1.52407339e-05 4.24659321e-01 3.74807589e-01
1.53504079e-05 3.90803376e-01 3.75191991e-01
1.54522103e-05 3.59837802e-01 2.49887303e-01
1.55267268e-05 3.37528180e-01 2.50113180e-01
1.55956170e-05 3.17218733e-01 2.49887404e-01
1.56661589e-05 2.96777469e-01 2.50113075e-01
1.57473281e-05 2.73753038e-01 2.49887500e-01
1.59096664e-05 2.29527548e-01 2.50113008e-01
1.60566568e-05 1.91896750e-01 1.24859091e-01
1.61608589e-05 1.66792884e-01 1.25140735e-01
1.62564532e-05 1.45016010e-01 1.24859188e-01
1.63734866e-05 1.20106014e-01 1.25140648e-01
1.65141148e-05 9.29010649e-02 1.24859268e-01
1.66748519e-05 6.57073373e-02 7.64731868e-05
1.67879719e-05 4.92083126e-02 -7.56440171e-05
1.69105725e-05 3.38993579e-02 7.64413830e-05
1.70814671e-05 1.71891768e-02 -7.56181418e-05
1.72486571e-05 6.22202850e-03 7.64191499e-05
1.75830370e-05 6.80353776e-04 -7.56016590e-05
1.81830370e-05 4.53431700e-02 7.64106592e-05
1.87830370e-05 1.53861173e-01 1.24847547e-01
1.92352151e-05 2.68876007e-01 2.50098047e-01
1.94994440e-05 3.45325335e-01 2.49902778e-01
1.98054063e-05 4.39018740e-01 3.75169447e-01
2.00142081e-05 5.04463497e-01 4.99931048e-01
2.01390032e-05 5.43613602e-01 5.00200186e-01
2.02863994e-05 5.89490165e-01 4.99931088e-01
2.04204296e-05 6.30551003e-01 5.00069382e-01
2.05633792e-05 6.73317593e-01 6.24849339e-01
2.06403108e-05 6.95776651e-01 6.25150067e-01
2.07157038e-05 7.17343128e-01 6.24849479e-01
2.08200536e-05 7.46378278e-01 6.25149946e-01
2.09258037e-05 7.74722367e-01 6.24849580e-01
2.10264675e-05 8.00578636e-01 7.50066551e-01
2.10832336e-05 8.14635785e-01 7.49933978e-01
2.11390620e-05 8.28070543e-01 7.50066501e-01
2.11967377e-05 8.41525685e-01 7.49934026e-01
2.12576762e-05 8.55254466e-01 7.50066453e-01
2.13548262e-05 8.76056431e-01 7.49934065e-01
2.14596160e-05 8.96921827e-01 7.50066425e-01
2.16134979e-05 9.24420873e-01 7.49934087e-01
2.17645865e-05 9.47564917e-01 8.75139054e-01
2.18547255e-05 9.59464851e-01 8.74860486e-01
2.19575694e-05 9.71240569e-01 8.75138948e-01
2.21050151e-05 9.84680975e-01 8.74860423e-01
2.22456399e-05 9.93628041e-01 8.75138878e-01
2.24834365e-05 9.99972911e-01 8.74860481e-01
2.27742351e-05 9.92595940e-01 8.75138839e-01
2.31860226e-05 9.54265714e-01 8.74860511e-01
2.35785395e-05 8.89519043e-01 7.50063182e-01
2.37254294e-05 8.58969279e-01 7.49937256e-01
2.38634358e-05 8.27478044e-01 7.50063201e-01
2.40063095e-05 7.92286741e-01 7.49937275e-01
2.41490243e-05 7.54784559e-01 6.25142954e-01
2.42242631e-05 7.34169498e-01 6.24856610e-01
2.43123579e-05 7.09370466e-01 6.25142828e-01
2.44187927e-05 6.78560294e-01 6.24856717e-01
2.45977166e-05 6.25039686e-01 5.00072980e-01
2.47282874e-05 5.84947001e-01 4.99927586e-01
2.48509715e-05 5.46750361e-01 5.00072955e-01
2.49809469e-05 5.05985593e-01 4.99927611e-01
2.50710158e-05 4.77697213e-01 3.75152141e-01
2.51269957e-05 4.60145466e-01 3.74847725e-01
2.51893580e-05 4.40651757e-01 3.75151965e-01
2.52579059e-05 4.19330627e-01 3.74847866e-01
2.53286227e-05 3.97492233e-01 3.75151816e-01
2.54378105e-05 3.64185941e-01 3.74847988e-01
2.55475471e-05 3.31356348e-01 2.50089037e-01
2.56130586e-05 3.12129599e-01 2.49911713e-01
2.56857388e-05 2.91172784e-01 2.50088980e-01
2.57656528e-05 2.68634321e-01 2.49911764e-01
2.59063747e-05 2.30397905e-01 2.50088941e-01
2.60305728e-05 1.98391714e-01 1.24828500e-01
2.61152285e-05 1.77616420e-01 1.25171455e-01
2.61941122e-05 1.59077200e-01 1.24828273e-01
2.62944343e-05 1.36714894e-01 1.25171317e-01
2.64152952e-05 1.11698339e-01 1.24828385e-01
2.65867279e-05 8.00848945e-02 1.25252045e-01
2.67389573e-05 5.60824379e-02 -8.30607232e-05
2.68454909e-05 4.16871528e-02 8.39622185e-05
2.69608022e-05 2.84209355e-02 -8.31089603e-05
2.71023053e-05 1.55288438e-02 8.39322286e-05
2.73853116e-05 1.29763255e-03 -8.30877821e-05
2.78007692e-05 8.90169756e-03 8.39201736e-05
2.82801487e-05 5.88763333e-02 -8.30792676e-05
2.88801487e-05 1.76507597e-01 1.25159918e-01
2.92086833e-05 2.61517197e-01 2.49929675e-01
2.93984008e-05 3.15470652e-01 2.50109518e-01
2.95847332e-05 3.71015284e-01 2.49929693e-01
2.97979307e-05 4.36688411e-01 3.75137674e-01
2.99107736e-05 4.71983317e-01 3.74862243e-01
3.00000000e-05 4.99999952e-01 3.75137449e-01


0.00000000e+00 5.00000000e-01 3.75000077e-01
3.00000000e-09 5.00942427e-01 3.75000077e-01
6.00000000e-09 5.01884902e-01 3.75000077e-01
1.20000000e-08 5.03769826e-01 3.75000077e-01
2.40000000e-08 5.07539487e-01 3.75000077e-01
4.00022764e-08 5.12565711e-01 3.75000077e-01
5.73818724e-08 5.18023079e-01 4.99776919e-01
6.90386606e-08 5.21682273e-01 5.00221920e-01
8.14345119e-08 5.25572195e-01 4.99778585e-01
9.39854899e-08 5.29509201e-01 5.00220324e-01
1.07141270e-07 5.33633955e-01 4.99780133e-01
1.22353498e-07 5.38400583e-01 5.00218925e-01
1.39446547e-07 5.43752345e-01 4.99781362e-01
1.59839873e-07 5.50130757e-01 5.00217869e-01
1.84409702e-07 5.57804421e-01 4.99782244e-01
2.14591644e-07 5.67211824e-01 5.00217147e-01
2.52630986e-07 5.79033446e-01 4.99782827e-01
3.00755921e-07 5.93923872e-01 5.00216688e-01
3.63056964e-07 6.13071031e-01 4.99783187e-01
4.46463227e-07 6.38428171e-01 5.00216415e-01
4.58344350e-07 6.42010942e-01 5.00000287e-01
4.82106597e-07 6.49152549e-01 4.99999902e-01
5.07216875e-07 6.56663133e-01 5.00000286e-01
5.10640303e-07 6.57684115e-01 5.00000095e-01
5.17487161e-07 6.59723881e-01 6.24779916e-01
5.21919894e-07 6.61042878e-01 6.25217309e-01
5.26929500e-07 6.62532010e-01 6.24783089e-01
5.32383994e-07 6.64151587e-01 6.25214309e-01
5.38492415e-07 6.65963013e-01 6.24785825e-01
5.47318884e-07 6.68576174e-01 6.25212173e-01
5.62099504e-07 6.72940421e-01 6.24787234e-01
5.81284572e-07 6.78582900e-01 6.25211258e-01
6.12795571e-07 6.87793790e-01 6.24787883e-01
6.62435182e-07 7.02153135e-01 6.25210863e-01
7.48900968e-07 7.26687501e-01 6.24788127e-01
9.16270151e-07 7.72215002e-01 6.25210731e-01
1.09050317e-06 8.16407440e-01 7.49882150e-01
1.21034278e-06 8.44634908e-01 7.50118573e-01
1.32204398e-06 8.69189860e-01 7.49882202e-01
1.46287758e-06 8.97544112e-01 7.50118521e-01
1.65621306e-06 9.31361284e-01 7.49882239e-01
1.86166472e-06 9.60320344e-01 8.75211982e-01
2.00325268e-06 9.75843011e-01 8.74787135e-01
2.13417992e-06 9.86850112e-01 8.75211764e-01
